task_uid,city,asset_id,asset_name,asset_type,line,task_id,cadence,trigger,scope,evidence_required,owner,next_due_basis,status,severity
samawah:SAM-RS-L3-006:rs-body-overhaul,samawah,SAM-RS-L3-006,line-3 trainset 006,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-007:rs-body-overhaul,samawah,SAM-RS-L3-007,line-3 trainset 007,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-008:rs-body-overhaul,samawah,SAM-RS-L3-008,line-3 trainset 008,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-009:rs-body-overhaul,samawah,SAM-RS-L3-009,line-3 trainset 009,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-010:rs-body-overhaul,samawah,SAM-RS-L3-010,line-3 trainset 010,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-011:rs-body-overhaul,samawah,SAM-RS-L3-011,line-3 trainset 011,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-012:rs-body-overhaul,samawah,SAM-RS-L3-012,line-3 trainset 012,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-013:rs-body-overhaul,samawah,SAM-RS-L3-013,line-3 trainset 013,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-014:rs-body-overhaul,samawah,SAM-RS-L3-014,line-3 trainset 014,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-015:rs-body-overhaul,samawah,SAM-RS-L3-015,line-3 trainset 015,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-016:rs-body-overhaul,samawah,SAM-RS-L3-016,line-3 trainset 016,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-017:rs-body-overhaul,samawah,SAM-RS-L3-017,line-3 trainset 017,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-018:rs-body-overhaul,samawah,SAM-RS-L3-018,line-3 trainset 018,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-RS-L3-019:rs-body-overhaul,samawah,SAM-RS-L3-019,line-3 trainset 019,rolling-stock,line-3,rs-body-overhaul,10 years,calendar,"corrosion inspection, interior refurbishment, cable replacement, HVAC renewal, paint/body repairs",body overhaul acceptance record,main-heavy depot,opening_date + 10 years,scheduled,routine
samawah:SAM-ST-001:station-daily,samawah,SAM-ST-001,الجرعه,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-002:station-daily,samawah,SAM-ST-002,line-1-0813-0179,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-003:station-daily,samawah,SAM-ST-003,الطمر الصحي,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-004:station-daily,samawah,SAM-ST-004,ال معالي خلف السكة,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-005:station-daily,samawah,SAM-ST-005,حي الاساتذة,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-006:station-daily,samawah,SAM-ST-006,حي 270 دار,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-007:station-daily,samawah,SAM-ST-007,عادل البنجرجي شارع الاسكان,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-008:station-daily,samawah,SAM-ST-008,line-1-0493-0475,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-009:station-daily,samawah,SAM-ST-009,line-1-0425-0475,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-010:station-daily,samawah,SAM-ST-010,line-1-0376-0483,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-011:station-daily,samawah,SAM-ST-011,كلية القانون,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-012:station-daily,samawah,SAM-ST-012,مستشفى النسائية والاطفال التعليمي,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-013:station-daily,samawah,SAM-ST-013,الشنابرة,station,line-1,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-014:station-daily,samawah,SAM-ST-014,مجمع فدك السكني,station,line-2,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-015:station-daily,samawah,SAM-ST-015,مجمع النهضة السكني,station,line-2,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-016:station-daily,samawah,SAM-ST-016,دور الشركة,station,line-2,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-017:station-daily,samawah,SAM-ST-017,الشرقي,station,line-2,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-018:station-daily,samawah,SAM-ST-018,line-2-0493-0475,station,line-2,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-019:station-daily,samawah,SAM-ST-019,مركز الأمل للغسل الكلوي,station,line-2,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-020:station-daily,samawah,SAM-ST-020,مركز صحي الحسنين (الجربوعية 1),station,line-2,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-021:station-daily,samawah,SAM-ST-021,ابوجويلانة,station,line-2,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-022:station-daily,samawah,SAM-ST-022,line-2-0225-0239,station,line-2,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-023:station-daily,samawah,SAM-ST-023,تقاطع شارع مجد هلال  سماوة,station,line-2,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-024:station-daily,samawah,SAM-ST-024,بستان ال شنان (طريق المهدي),station,line-3,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-025:station-daily,samawah,SAM-ST-025,حي النفط الزراعي,station,line-3,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-026:station-daily,samawah,SAM-ST-026,حي السجناء السياسيين,station,line-3,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-027:station-daily,samawah,SAM-ST-027,حي جضعان الاولى,station,line-3,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-028:station-daily,samawah,SAM-ST-028,line-3-0493-0475,station,line-3,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-029:station-daily,samawah,SAM-ST-029,معهد الصحة العالي في المثنى,station,line-3,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-030:station-daily,samawah,SAM-ST-030,line-3-0625-0534,station,line-3,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-031:station-daily,samawah,SAM-ST-031,مجمع البركة السكني,station,line-3,station-daily,daily,calendar,"cleaning, lighting, platform edge inspection, PA/PIS/fare equipment check, CCTV status, emergency equipment check",station opening/closing checklist,station operations,opening_date + 1 day,scheduled,routine
samawah:SAM-ST-001:station-weekly,samawah,SAM-ST-001,الجرعه,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-002:station-weekly,samawah,SAM-ST-002,line-1-0813-0179,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-003:station-weekly,samawah,SAM-ST-003,الطمر الصحي,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-004:station-weekly,samawah,SAM-ST-004,ال معالي خلف السكة,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-005:station-weekly,samawah,SAM-ST-005,حي الاساتذة,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-006:station-weekly,samawah,SAM-ST-006,حي 270 دار,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-007:station-weekly,samawah,SAM-ST-007,عادل البنجرجي شارع الاسكان,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-008:station-weekly,samawah,SAM-ST-008,line-1-0493-0475,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-009:station-weekly,samawah,SAM-ST-009,line-1-0425-0475,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-010:station-weekly,samawah,SAM-ST-010,line-1-0376-0483,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-011:station-weekly,samawah,SAM-ST-011,كلية القانون,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-012:station-weekly,samawah,SAM-ST-012,مستشفى النسائية والاطفال التعليمي,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-013:station-weekly,samawah,SAM-ST-013,الشنابرة,station,line-1,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-014:station-weekly,samawah,SAM-ST-014,مجمع فدك السكني,station,line-2,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-015:station-weekly,samawah,SAM-ST-015,مجمع النهضة السكني,station,line-2,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-016:station-weekly,samawah,SAM-ST-016,دور الشركة,station,line-2,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-017:station-weekly,samawah,SAM-ST-017,الشرقي,station,line-2,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-018:station-weekly,samawah,SAM-ST-018,line-2-0493-0475,station,line-2,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-019:station-weekly,samawah,SAM-ST-019,مركز الأمل للغسل الكلوي,station,line-2,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-020:station-weekly,samawah,SAM-ST-020,مركز صحي الحسنين (الجربوعية 1),station,line-2,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-021:station-weekly,samawah,SAM-ST-021,ابوجويلانة,station,line-2,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-022:station-weekly,samawah,SAM-ST-022,line-2-0225-0239,station,line-2,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-023:station-weekly,samawah,SAM-ST-023,تقاطع شارع مجد هلال  سماوة,station,line-2,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-024:station-weekly,samawah,SAM-ST-024,بستان ال شنان (طريق المهدي),station,line-3,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-025:station-weekly,samawah,SAM-ST-025,حي النفط الزراعي,station,line-3,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-026:station-weekly,samawah,SAM-ST-026,حي السجناء السياسيين,station,line-3,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-027:station-weekly,samawah,SAM-ST-027,حي جضعان الاولى,station,line-3,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-028:station-weekly,samawah,SAM-ST-028,line-3-0493-0475,station,line-3,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-029:station-weekly,samawah,SAM-ST-029,معهد الصحة العالي في المثنى,station,line-3,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-030:station-weekly,samawah,SAM-ST-030,line-3-0625-0534,station,line-3,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-031:station-weekly,samawah,SAM-ST-031,مجمع البركة السكني,station,line-3,station-weekly,7 days,calendar,"canopy/fixing visual, platform drainage, ramps/tactiles, charger cabinet visual, fire extinguishers, signage",weekly station inspection,station maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-ST-001:station-monthly,samawah,SAM-ST-001,الجرعه,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-002:station-monthly,samawah,SAM-ST-002,line-1-0813-0179,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-003:station-monthly,samawah,SAM-ST-003,الطمر الصحي,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-004:station-monthly,samawah,SAM-ST-004,ال معالي خلف السكة,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-005:station-monthly,samawah,SAM-ST-005,حي الاساتذة,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-006:station-monthly,samawah,SAM-ST-006,حي 270 دار,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-007:station-monthly,samawah,SAM-ST-007,عادل البنجرجي شارع الاسكان,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-008:station-monthly,samawah,SAM-ST-008,line-1-0493-0475,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-009:station-monthly,samawah,SAM-ST-009,line-1-0425-0475,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-010:station-monthly,samawah,SAM-ST-010,line-1-0376-0483,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-011:station-monthly,samawah,SAM-ST-011,كلية القانون,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-012:station-monthly,samawah,SAM-ST-012,مستشفى النسائية والاطفال التعليمي,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-013:station-monthly,samawah,SAM-ST-013,الشنابرة,station,line-1,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-014:station-monthly,samawah,SAM-ST-014,مجمع فدك السكني,station,line-2,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-015:station-monthly,samawah,SAM-ST-015,مجمع النهضة السكني,station,line-2,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-016:station-monthly,samawah,SAM-ST-016,دور الشركة,station,line-2,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-017:station-monthly,samawah,SAM-ST-017,الشرقي,station,line-2,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-018:station-monthly,samawah,SAM-ST-018,line-2-0493-0475,station,line-2,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-019:station-monthly,samawah,SAM-ST-019,مركز الأمل للغسل الكلوي,station,line-2,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-020:station-monthly,samawah,SAM-ST-020,مركز صحي الحسنين (الجربوعية 1),station,line-2,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-ST-021:station-monthly,samawah,SAM-ST-021,ابوجويلانة,station,line-2,station-monthly,30 days,calendar,"emergency lighting, fire alarm, UPS, lift/escalator where fitted, access control, public Wi-Fi/comms cabinets",monthly station systems test,station maintenance,opening_date + 30 days,scheduled,routine
