task_uid,city,asset_id,asset_name,asset_type,line,task_id,cadence,trigger,scope,evidence_required,owner,next_due_basis,status,severity
basra:BAS-RS-L7-040:rs-wheel-reprofile,basra,BAS-RS-L7-040,line-7 trainset 040,rolling-stock,line-7,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
basra:BAS-RS-L7-041:rs-wheel-reprofile,basra,BAS-RS-L7-041,line-7 trainset 041,rolling-stock,line-7,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
basra:BAS-RS-L7-042:rs-wheel-reprofile,basra,BAS-RS-L7-042,line-7 trainset 042,rolling-stock,line-7,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
basra:BAS-RS-L7-043:rs-wheel-reprofile,basra,BAS-RS-L7-043,line-7 trainset 043,rolling-stock,line-7,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
basra:BAS-RS-L7-044:rs-wheel-reprofile,basra,BAS-RS-L7-044,line-7 trainset 044,rolling-stock,line-7,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
basra:BAS-RS-L7-045:rs-wheel-reprofile,basra,BAS-RS-L7-045,line-7 trainset 045,rolling-stock,line-7,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
basra:BAS-RS-L7-046:rs-wheel-reprofile,basra,BAS-RS-L7-046,line-7 trainset 046,rolling-stock,line-7,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
basra:BAS-RS-L7-047:rs-wheel-reprofile,basra,BAS-RS-L7-047,line-7 trainset 047,rolling-stock,line-7,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
basra:BAS-RS-L7-048:rs-wheel-reprofile,basra,BAS-RS-L7-048,line-7 trainset 048,rolling-stock,line-7,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
basra:BAS-RS-L7-049:rs-wheel-reprofile,basra,BAS-RS-L7-049,line-7 trainset 049,rolling-stock,line-7,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
basra:BAS-RS-L7-050:rs-wheel-reprofile,basra,BAS-RS-L7-050,line-7 trainset 050,rolling-stock,line-7,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
basra:BAS-RS-L7-051:rs-wheel-reprofile,basra,BAS-RS-L7-051,line-7 trainset 051,rolling-stock,line-7,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
basra:BAS-RS-L1-001:rs-bogie-overhaul,basra,BAS-RS-L1-001,line-1 trainset 001,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-002:rs-bogie-overhaul,basra,BAS-RS-L1-002,line-1 trainset 002,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-003:rs-bogie-overhaul,basra,BAS-RS-L1-003,line-1 trainset 003,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-004:rs-bogie-overhaul,basra,BAS-RS-L1-004,line-1 trainset 004,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-005:rs-bogie-overhaul,basra,BAS-RS-L1-005,line-1 trainset 005,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-006:rs-bogie-overhaul,basra,BAS-RS-L1-006,line-1 trainset 006,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-007:rs-bogie-overhaul,basra,BAS-RS-L1-007,line-1 trainset 007,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-008:rs-bogie-overhaul,basra,BAS-RS-L1-008,line-1 trainset 008,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-009:rs-bogie-overhaul,basra,BAS-RS-L1-009,line-1 trainset 009,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-010:rs-bogie-overhaul,basra,BAS-RS-L1-010,line-1 trainset 010,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-011:rs-bogie-overhaul,basra,BAS-RS-L1-011,line-1 trainset 011,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-012:rs-bogie-overhaul,basra,BAS-RS-L1-012,line-1 trainset 012,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-013:rs-bogie-overhaul,basra,BAS-RS-L1-013,line-1 trainset 013,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-014:rs-bogie-overhaul,basra,BAS-RS-L1-014,line-1 trainset 014,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-015:rs-bogie-overhaul,basra,BAS-RS-L1-015,line-1 trainset 015,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-016:rs-bogie-overhaul,basra,BAS-RS-L1-016,line-1 trainset 016,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-017:rs-bogie-overhaul,basra,BAS-RS-L1-017,line-1 trainset 017,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-018:rs-bogie-overhaul,basra,BAS-RS-L1-018,line-1 trainset 018,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-019:rs-bogie-overhaul,basra,BAS-RS-L1-019,line-1 trainset 019,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-020:rs-bogie-overhaul,basra,BAS-RS-L1-020,line-1 trainset 020,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-021:rs-bogie-overhaul,basra,BAS-RS-L1-021,line-1 trainset 021,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-022:rs-bogie-overhaul,basra,BAS-RS-L1-022,line-1 trainset 022,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-023:rs-bogie-overhaul,basra,BAS-RS-L1-023,line-1 trainset 023,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-024:rs-bogie-overhaul,basra,BAS-RS-L1-024,line-1 trainset 024,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-025:rs-bogie-overhaul,basra,BAS-RS-L1-025,line-1 trainset 025,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-026:rs-bogie-overhaul,basra,BAS-RS-L1-026,line-1 trainset 026,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-027:rs-bogie-overhaul,basra,BAS-RS-L1-027,line-1 trainset 027,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-028:rs-bogie-overhaul,basra,BAS-RS-L1-028,line-1 trainset 028,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-029:rs-bogie-overhaul,basra,BAS-RS-L1-029,line-1 trainset 029,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-030:rs-bogie-overhaul,basra,BAS-RS-L1-030,line-1 trainset 030,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-031:rs-bogie-overhaul,basra,BAS-RS-L1-031,line-1 trainset 031,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-032:rs-bogie-overhaul,basra,BAS-RS-L1-032,line-1 trainset 032,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-033:rs-bogie-overhaul,basra,BAS-RS-L1-033,line-1 trainset 033,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-034:rs-bogie-overhaul,basra,BAS-RS-L1-034,line-1 trainset 034,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-035:rs-bogie-overhaul,basra,BAS-RS-L1-035,line-1 trainset 035,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-036:rs-bogie-overhaul,basra,BAS-RS-L1-036,line-1 trainset 036,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-037:rs-bogie-overhaul,basra,BAS-RS-L1-037,line-1 trainset 037,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-038:rs-bogie-overhaul,basra,BAS-RS-L1-038,line-1 trainset 038,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-039:rs-bogie-overhaul,basra,BAS-RS-L1-039,line-1 trainset 039,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-040:rs-bogie-overhaul,basra,BAS-RS-L1-040,line-1 trainset 040,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-041:rs-bogie-overhaul,basra,BAS-RS-L1-041,line-1 trainset 041,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-042:rs-bogie-overhaul,basra,BAS-RS-L1-042,line-1 trainset 042,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-043:rs-bogie-overhaul,basra,BAS-RS-L1-043,line-1 trainset 043,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-044:rs-bogie-overhaul,basra,BAS-RS-L1-044,line-1 trainset 044,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-045:rs-bogie-overhaul,basra,BAS-RS-L1-045,line-1 trainset 045,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-046:rs-bogie-overhaul,basra,BAS-RS-L1-046,line-1 trainset 046,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-047:rs-bogie-overhaul,basra,BAS-RS-L1-047,line-1 trainset 047,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-048:rs-bogie-overhaul,basra,BAS-RS-L1-048,line-1 trainset 048,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-049:rs-bogie-overhaul,basra,BAS-RS-L1-049,line-1 trainset 049,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-050:rs-bogie-overhaul,basra,BAS-RS-L1-050,line-1 trainset 050,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-051:rs-bogie-overhaul,basra,BAS-RS-L1-051,line-1 trainset 051,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-052:rs-bogie-overhaul,basra,BAS-RS-L1-052,line-1 trainset 052,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-053:rs-bogie-overhaul,basra,BAS-RS-L1-053,line-1 trainset 053,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-054:rs-bogie-overhaul,basra,BAS-RS-L1-054,line-1 trainset 054,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-055:rs-bogie-overhaul,basra,BAS-RS-L1-055,line-1 trainset 055,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-056:rs-bogie-overhaul,basra,BAS-RS-L1-056,line-1 trainset 056,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-057:rs-bogie-overhaul,basra,BAS-RS-L1-057,line-1 trainset 057,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-058:rs-bogie-overhaul,basra,BAS-RS-L1-058,line-1 trainset 058,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-059:rs-bogie-overhaul,basra,BAS-RS-L1-059,line-1 trainset 059,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-060:rs-bogie-overhaul,basra,BAS-RS-L1-060,line-1 trainset 060,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-061:rs-bogie-overhaul,basra,BAS-RS-L1-061,line-1 trainset 061,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-062:rs-bogie-overhaul,basra,BAS-RS-L1-062,line-1 trainset 062,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-063:rs-bogie-overhaul,basra,BAS-RS-L1-063,line-1 trainset 063,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-064:rs-bogie-overhaul,basra,BAS-RS-L1-064,line-1 trainset 064,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-065:rs-bogie-overhaul,basra,BAS-RS-L1-065,line-1 trainset 065,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-066:rs-bogie-overhaul,basra,BAS-RS-L1-066,line-1 trainset 066,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-067:rs-bogie-overhaul,basra,BAS-RS-L1-067,line-1 trainset 067,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-068:rs-bogie-overhaul,basra,BAS-RS-L1-068,line-1 trainset 068,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-069:rs-bogie-overhaul,basra,BAS-RS-L1-069,line-1 trainset 069,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-070:rs-bogie-overhaul,basra,BAS-RS-L1-070,line-1 trainset 070,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-071:rs-bogie-overhaul,basra,BAS-RS-L1-071,line-1 trainset 071,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-072:rs-bogie-overhaul,basra,BAS-RS-L1-072,line-1 trainset 072,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
basra:BAS-RS-L1-073:rs-bogie-overhaul,basra,BAS-RS-L1-073,line-1 trainset 073,rolling-stock,line-1,rs-bogie-overhaul,"600,000 km",km,"bogie strip, frame inspection, bearing renewal, suspension check, brake rigging overhaul",bogie overhaul dossier,main-heavy depot,"asset_service_km >= 600,000",scheduled,usage-based
